courseID,schedule,course_areas,url
MKTG103G2,"Day: Wed, start time: 15:30,end time : 18:45","Analytics Major|Applied Statistics Major|Business Options|Marketing Core|Econ Major Rel/Econ Options|Business-Oriented Electives|Analytics Major: Marketing Track|Culture, Org & Behaviour Track (Business)|Social Sciences/PLE Major-related",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1557&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG103G3,"Day: Thu, start time: 15:30,end time : 18:45","Analytics Major|Applied Statistics Major|Business Options|Marketing Core|Econ Major Rel/Econ Options|Business-Oriented Electives|Analytics Major: Marketing Track|Culture, Org & Behaviour Track (Business)|Social Sciences/PLE Major-related",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1558&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG103SG81,"Day: , start time: TBA,end time : TBA","Analytics Major|Applied Statistics Major|Business Options|Marketing Core|Econ Major Rel/Econ Options|Business-Oriented Electives|Analytics Major: Marketing Track|Culture, Org & Behaviour Track (Business)|Social Sciences/PLE Major-related",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=2516&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG204G1,"Day: Mon, start time: 08:15,end time : 11:30",Marketing Electives|Business Options|Marketing Major: Retail & Svc Mgmt Track|Econ Major Rel/Econ Options|Business-Oriented Electives|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1527&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG204G2,"Day: Mon, start time: 12:00,end time : 15:15",Marketing Electives|Business Options|Marketing Major: Retail & Svc Mgmt Track|Econ Major Rel/Econ Options|Business-Oriented Electives|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1528&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG205G2,"Day: Mon, start time: 12:00,end time : 15:15","Marketing Electives|Business Options|Marketing Major: Retail & Svc Mgmt Track|Econ Major Rel/Econ Options|Business-Oriented Electives|Culture, Org & Behaviour Track (Business)|Social Sciences/PLE Major-related",https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1530&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG217G1,"Day: Thu, start time: 12:00,end time : 15:15",Marketing Electives|Business Options|Marketing Major: Retail & Svc Mgmt Track|Econ Major Rel/Econ Options|Business-Oriented Electives|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1355&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG217G2,"Day: Mon, start time: 15:30,end time : 18:45",Marketing Electives|Business Options|Marketing Major: Retail & Svc Mgmt Track|Econ Major Rel/Econ Options|Business-Oriented Electives|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1424&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG219G1,"Day: Thu, start time: 08:15,end time : 11:30",Marketing Electives|Business Options|Marketing Major: Retail & Svc Mgmt Track|Econ Major Rel/Econ Options|Business-Oriented Electives|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1408&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG220G1,"Day: Wed, start time: 08:15,end time : 11:30",Advanced Business Technology Major|Analytics Major|Digital Business Electives|Marketing Electives|Technology & Entrepreneurship|Business Options|Marketing Major: Marketing Analytics Track|Marketing Major: Retail & Svc Mgmt Track|Econ Major Rel/Econ Options|Business-Oriented Electives|IS Related Courses|Analytics Major: Marketing Track|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1425&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG220G2,"Day: Wed, start time: 12:00,end time : 15:15",Advanced Business Technology Major|Analytics Major|Digital Business Electives|Marketing Electives|Technology & Entrepreneurship|Business Options|Marketing Major: Marketing Analytics Track|Marketing Major: Retail & Svc Mgmt Track|Econ Major Rel/Econ Options|Business-Oriented Electives|IS Related Courses|Analytics Major: Marketing Track|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1426&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG221G1,"Day: Tue, start time: 08:15,end time : 11:30",Globalisation Cluster|Global & Regional Studies|Marketing Electives|Business Options|Marketing Major: Retail & Svc Mgmt Track|Econ Major Rel/Econ Options|Business-Oriented Electives|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1725&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG221G2,"Day: Tue, start time: 15:30,end time : 18:45",Globalisation Cluster|Global & Regional Studies|Marketing Electives|Business Options|Marketing Major: Retail & Svc Mgmt Track|Econ Major Rel/Econ Options|Business-Oriented Electives|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1726&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG225G1,"Day: Wed, start time: 12:00,end time : 15:15",Analytics Major|Marketing Electives|Business Options|Marketing Major: Marketing Analytics Track|Marketing Major: Retail & Svc Mgmt Track|Econ Major Rel/Econ Options|Business-Oriented Electives|Analytics Major: Marketing Track|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1234&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG225G2,"Day: Wed, start time: 15:30,end time : 18:45",Analytics Major|Marketing Electives|Business Options|Marketing Major: Marketing Analytics Track|Marketing Major: Retail & Svc Mgmt Track|Econ Major Rel/Econ Options|Business-Oriented Electives|Analytics Major: Marketing Track|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1724&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG227G1,"Day: Fri, start time: 12:00,end time : 15:15",Communication Management Electives|Marketing Electives|Business Options|Marketing Major: Retail & Svc Mgmt Track|Econ Major Rel/Econ Options|Business-Oriented Electives|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=2169&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG228G1,"Day: Wed, start time: 08:15,end time : 11:30",Advanced Business Technology Major|Analytics Major|Data Science and Analytics Electives|Marketing Electives|Business Options|Marketing Major: Marketing Analytics Track|Marketing Major: Retail & Svc Mgmt Track|Econ Major Rel/Econ Options|Business-Oriented Electives|IS Related Courses|Analytics Major: Marketing Track|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1727&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
MKTG313G1,"Day: Sat, start time: 12:00,end time : 15:15",Marketing Electives|Business Options|Marketing Major: Marketing Analytics Track|Marketing Major: Retail & Svc Mgmt Track|Econ Major Rel/Econ Options|Business-Oriented Electives|Social Sciences/PLE Major-related,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedClassNumber=1374&SelectedAcadTerm=2110&SelectedAcadCareer=UGRD
